location,price,Supply(Selling)_or_Demand(Buying),text,title,url,legacyId,time,commentsCount,likesCount,sharesCount,topComments/0/text,topComments/1/likesCount,topComments/1/text,user/id,user/name
,,Supply,"Furnished Master bedroom with private bathroom for rent in Willow Glen/Cambrian area of San Jose.  Near SJSU (about 10-15 mins drive).  Reside with 2 other young professionals (engineers) that work full time.  Rent is $1700/month (includes wifi, electricity, water).  Kitchen and laundry available. 

Clean and quiet property.  Looking for tidy and respectful quiet person looking for the same. 

Please no outdoor shoes in home, pets or smoking/drugs.

Plenty of parking available in front of home",,https://www.facebook.com/groups/SJSUhousing/permalink/2054074808259678/,2054074808259678,2023-10-24T14:56:16.000Z,0,1,0,,,,pfbid0sq7dKocJZiujPhRyP6yJjqirq9GvA27CpfBfyVRwqAwqyCX9FEXzo6GAPY48tsx4l,Truong Fhang
,,Supply,An opening is available for master bedroom in 2bed/2bath apartment. Rents 1353+utilities. 10 minutes to SJSU. Unfurnished room and furnished apartment. Safe neighborhood near Willow Glen.,,https://www.facebook.com/groups/SJSUhousing/permalink/2053667034967122/,2053667034967122,2023-10-23T23:09:14.000Z,0,1,0,,,,3384421358447479,Anonymous participant
,,Supply,"Hi everyone! I have 2 rooms available immediately in a 3bd 2 bath at a luxury apartment complex. The apartment is tucked away in a gated community that is pet friendly which is safe and even has a beautiful pool view. The apartment comes with full amenities. AC, dishwasher, washer dryer etc. The complex also has a pool, hot tub, and a gym. The price is 1200 per month for the small room and 1300 per month for the big room before utilities which is about 40 dollars per person. It is right opposite to a rail station which is perfect if you don't have a car or if you're a transfer student. It is 12 minutes from SJSU and 9 minutes from SCU. Let me know if you're interested!",,https://www.facebook.com/groups/SJSUhousing/permalink/2053178801682612/,2053178801682612,2023-10-23T04:13:16.000Z,1,6,0,Are couples included?,,,pfbid02ixQa8eHRZirAb5uw3brWdomaeK1TFGzFU8pZq2n6DX1pTjmf38W9FoPmXjPANGgQl,Thinh Duc
,,Supply,"Hi there! I am currently looking for a female to take over the remainder of my lease at The Grad in San Jose for the entire spring 2024 semester (January-July) and the lease ends July 31st.  -Price (exact per month): $1691.95
- This cost includes base rent ($1629), mitigated risk fee ($12.95), and premium bedroom fee ($50)
- a one-time fee of $60 will be charged your first month to cover utilities
- Premium bedroom (bedroom and bathroom are connected)
- I live with 3 other girls who also have their own private bathrooms and bedrooms
- My roommates are very friendly, sweet, and clean
- Fully furnished room (bed, desk, dresser)
- Fully furnished living space (couch, TV, table)
- All kitchen appliances included (microwave, oven, stove, dishwasher)
- Great amenities (gym, pool, rec room, yoga studio)
- Walking distance from SJSU campus (1 minute)
- Washer and dryer in unit
- Walk-in closet in the room
- D2 floorplan with bedroom D
- Low floor level",,https://www.facebook.com/groups/SJSUhousing/permalink/2053129041687588/,2053129041687588,2023-10-23T02:14:25.000Z,1,1,0,Interested!,,,pfbid02CXF7rvW8Ky3uFcmTgMcJ6Ps2ivcwYDebVEsTnrZKfm9USXCc3hv3w948LGqA7WYyl,Claire DePerry
,,Unknown,,Bedside Table With Lamp,https://www.facebook.com/groups/SJSUhousing/permalink/2051916268475532/,2051916268475532,2023-10-21T01:11:02.000Z,0,0,0,,,,pfbid0Td123Ld2MZZVR6s77SioHSH4XoAwitJTiJ1eK7WeEV56rEW7gzZ85BehSHcCW9Bml,Grishma Pandya
,,Unknown,,This content isn't available at the moment,https://www.facebook.com/groups/SJSUhousing/permalink/2051915038475655/,2051915038475655,2023-10-21T01:07:16.000Z,0,0,0,,,,pfbid0U29sCJdFAiCQYFF5foD1S4SgxTT6fogS4nM2oFGGnUZe7mhAJ1ckaKA8nCWfgvrAl,Tabassum Nisha
,,Supply,"Hi Folks,

We have a beautiful corner unit condo for rent. Please reach out if interested.

","3086 Manuel St UNIT 1, San Jose, CA 95136 | Zillow",https://www.facebook.com/groups/SJSUhousing/permalink/2051383215195504/,2051383215195504,2023-10-20T02:44:28.000Z,0,0,0,,,,pfbid02DH9SKAGRhFbAuoxsx2VdiSPc7wqoi8wHzTgF5SuS8kwjnihLtsVscfGKAKhvZNpEl,Tejas Patel
,,Supply,"We are two working professionals starting a new lease by securing a 3-bedroom apartment at Golden Oak Park in San Jose, starting November 1st. 
Our search has led us to a beautiful and spacious apartment within a highly regarded and safe community
we have an available separate room. if you or someone(male/female) you know is on the lookout for a new place to move in, please reach out to me.

The apartment is having a centralized A/C, heating, in-unit laundry a beautiful balcony with a Mountain View. The community is having a good pool, golf theater, yoga center, gym, fire place, BBQ place, underground parking.

Rent is 1375 including utilities 

Feel free to send me a message or you can drop a comment below , if you're interested or know of someone who might be. Thank you!",,https://www.facebook.com/groups/SJSUhousing/permalink/2051144145219411/,2051144145219411,2023-10-19T16:17:31.000Z,0,2,0,,,,pfbid033oASUYALqEpSGhSTJuShWse7WHLGLq3W82yBbpXmNfFe6bAWZb5RF6iNucqSY2PVl,Sushanth Preetham
,,Demand,"Hi everyone,

I am looking for private room or shared accomodation (in 2 sharing room) from mid January in and around SJSU or any near by place with public transportation would do. I am from Hyderabad, India and I’m a non smoker and non drinker. 

Please ping me if there are any leads.",,https://www.facebook.com/groups/SJSUhousing/permalink/2050726998594459/,2050726998594459,2023-10-19T02:36:13.000Z,11,16,0,,,,pfbid02uhfkN2v7vz8JnL9L8Bi51CsksByR9M6P6H9hnrfdtujNsjUuFnUuhu1oGK7pkCVul,Laxmi Niharika Epuri
,,Supply,"Hi! I have a private single bedroom available at One South Market Apartments. The apartment is a 3bed 2bath, and I'm looking to fill one of the single bedrooms (10.5 feet by 10 feet) ASAP for the beginning of November or even mid-October (prorated rent). Rent is $1250. The living space is also really nice and the building has a gym, pool, and is right in downtown, about a 7 minute walk to campus. I've included photos of our living arrangement below, 2 photos of the room, a photo of the bathroom, photos of the common area with the kitchen and living room (plus one of the roommates Ebe), the dog kennel, and the view from the balcony.
Please message me if you’re interested or have any questions!",,https://www.facebook.com/groups/SJSUhousing/permalink/2050725671927925/,2050725671927925,2023-10-19T02:33:17.000Z,0,0,0,,,,pfbid02mt7u1b9CFbFGZNvS5kPfzVbKtJVt1dWQQqcm3rkZwwuUDkvjsYfAmemKCfwNC7TLl,Nitish Doss
,,Demand,"Hello everyone, 

I am looking for accomodation (private room) from mid January. Location preferences are in or around Sjsu or any other location which has easy access to public transportation would do. I am from Hyderabad, India, and I do not smoke or drink. If anyone has any leads, please feel free to ping me. 

Thank you in advance!",,https://www.facebook.com/groups/SJSUhousing/permalink/2050721175261708/,2050721175261708,2023-10-19T02:24:08.000Z,7,20,0,,,,pfbid02uhfkN2v7vz8JnL9L8Bi51CsksByR9M6P6H9hnrfdtujNsjUuFnUuhu1oGK7pkCVul,Laxmi Niharika Epuri
,,Unknown,,Workstation Desk,https://www.facebook.com/groups/SJSUhousing/permalink/2050681075265718/,2050681075265718,2023-10-19T00:49:42.000Z,0,0,0,,,,pfbid0U29sCJdFAiCQYFF5foD1S4SgxTT6fogS4nM2oFGGnUZe7mhAJ1ckaKA8nCWfgvrAl,Tabassum Nisha
,,Supply,"Permanent accommodation is available for 1 female from Dec at 33 South Third in a bedroom where you will share the room with two other girls
Rent is ~540$
It is a 2 bed 2.5 bath townhouse

Amenities - The apartment is right in front of the university. VTA bus stop is 1 min walk from the apartment, Gym. In-house washer/dryer, dishwasher, AC/heater.

🏡 Apartment: 2 Bed 2.5 Bath
📍 Location: 33 South Third Street
🚍 Bus and Light Rail (VTA): 1 min walk
🚶Right in front of SJSU university
Facilities:
🥘 Fully Equipped Kitchen
🧺 In-house washer and dryer
🧽 Dishwasher
🏋️ Gym
Grocery stores:
🛒 Bargain: 5 mins walk
🏢 SJSU: 2 mins walk

Contact for more details: +1 425 956 4125",,https://www.facebook.com/groups/SJSUhousing/permalink/2050627548604404/,2050627548604404,2023-10-18T22:25:49.000Z,0,4,0,,,,pfbid04C6iNJpEp6oS6icsaudMfv2KnME39EKATS9CqHMmEMCKPmDicxf5s9nBZJFN1ZEfl,M Lavanya
"San Jose, CA",$950,Supply,,3 beds · 1 bath · House,https://www.facebook.com/groups/SJSUhousing/permalink/2050175665316259/,2050175665316259,2023-10-18T05:48:58.000Z,0,0,0,,,,pfbid022SkZ6FAKhHs6yLHdrgmuGqJo7M1fzPZjm4dapj5cYLZimnB5eRe9NVVbbJpdMAdPl,Noemi Beltran
,,Supply,"Temporary accommodation is available for a female at Avalon at Cahill park ( 754 the Alameda) in a shared bedroom.
Rent: $520 + utilities. 

Dates : Dec 1 to Feb 29 (Flexible)
🚍 Bus and Light Rail (VTA): 1 min walk
Facilities: In-house washer and dryer, Gym
Grocery stores: Wholefoods (opposite)
SJSU: 15-20mins",,https://www.facebook.com/groups/SJSUhousing/permalink/2049534448713714/,2049534448713714,2023-10-17T04:26:04.000Z,0,2,0,,,,pfbid0MSaCEwwbcBNuotQ92ZzeyzoMQJ3BekWqoKX5G2PT6R8UV2QGzGnZD4xeK2ttqwVTl,Rashmi Shree
,,Supply,"Private room for rent

The LEX San Jose, California 95134

Hey everyone,

I'm looking for a roommate to occupy the other bedroom of my 2b2b apartment at the the Lex, San Jose, CA 95123. Monthly rent is $3500 and your share will be $1800( including utilities, wifi & water). This is a split bedroom floor plan(rooms are separated by the living room) and is a well-lit, spacious unit. You will have a walk-in closet and your private patio. The swimming pool is in front of the apartment and overall this community is quiet and peaceful!

This apartment ( partially furnished) is equipped with:
Oven
Dishwasher
Laundry
Refrigerator
Microwave Oven
Air-conditioning
Parking is $30
Trash valet $30 
NEST thermostats 

I am looking for someone(preferably non smoking and young professionals, female) to move-in around Nov 5th-20th. I am happy to set up a virtual or in-person tour if you're interested.

Looking forward in interviewing candidates ,",,https://www.facebook.com/groups/SJSUhousing/permalink/2048945928772566/,2048945928772566,2023-10-16T05:11:22.000Z,0,13,0,,,,100002033511125,Phạm Nguyễn Đan Thư
,,Supply,"*LOOKING/AVAILABLE 

Hi everyone! I'm posting again on behalf of my roommate who is moving out in December. I am looking for someone new to move in toward the end of November/beginning of December. Girls ONLY please. 

We're located just 7-10 minutes walking distance from campus on South 4th Street by the freeway entrance and the Spartan Gas Station. This is for a SHARED room, rent is $600 a month plus utilities, which are split evenly. 

Unfortunately, there are no extra parking spaces. We are alcohol and 420 friendly! If you're interested feel free to send me a message telling me a little about yourself. :)",,https://www.facebook.com/groups/SJSUhousing/permalink/2048899602110532/,2048899602110532,2023-10-16T03:20:11.000Z,3,17,0,I have a nice that is interested,1,Is this still available,pfbid0mSM68yvYazJFVwnDLJ4b2PtBSaEsywuQtYrTa4LX3hvsYhy2L13H6iBSNN2usgffl,Lesly Garcia
,,Supply,"We are three working professionals starting  a new lease by securing a 3-bedroom apartment at Golden Oak Park in San Jose, starting November 1st.
Our search has led us to a beautiful and spacious apartment within a highly regarded and safe community
we have an available separate room. if you or someone you know is on the lookout for a new place to move in, please reach out to me.  Feel free to send us a message, or you can drop a comment below if you're interested or know of someone who might be. Thank you!",,https://www.facebook.com/groups/SJSUhousing/permalink/2048661542134338/,2048661542134338,2023-10-15T17:33:41.000Z,0,1,0,,,,pfbid033oASUYALqEpSGhSTJuShWse7WHLGLq3W82yBbpXmNfFe6bAWZb5RF6iNucqSY2PVl,Sushanth Preetham
,,Supply,Hi! We're still looking for a girl to take over a lease for a private room 2 blocks away from campus starting Nov 1st. Rent is $1100/mo for a private room in a 2bd apartment. Looking for a non-smoking and not too loud roommate. Please reach out to me if you're interested ☺️,,https://www.facebook.com/groups/SJSUhousing/permalink/2048019475531878/,2048019475531878,2023-10-14T18:03:22.000Z,2,16,0,"Hey
I am interested 
I did DM you",,,pfbid02Bp577HKzVd5VADjg6hJsFLLsgxUNvQpxpic2TCAEiUQDexRLrwxj16bpFPQiueFbl,Neelima Peddu
,,Supply,"Temporary accommodation available for females at pavona apartments, in a 2B2B apartment.

Date of Availability: October 11 - January 24 (flexible)
Fully furnished flat

Rent: $550+utilities/month (3 sharing)

Address:760 N 7th St, San Jose, CA, 95112

15 minutes walk to SJSU , 5 mins to grocery stores, 1 minute walk to VTA Bus stop 

Amenities: Bed and bedframe , Washer Dryer, Microwave, Oven, Refrigerator, AC/Heater, TV .
Community Amenities:  jacuzzi, barbecue, Gym, pool, Lounge area.",,https://www.facebook.com/groups/SJSUhousing/permalink/2047569255576900/,2.04757E+15,2023-10-14T01:52:21.000Z,0,2,0,,,,pfbid02k3K3C9NWU7H5xF9ScmDNr5rveEGtoyMyzRd6fYKDFxkGhmjiru4yiHEDjFEGvSDdl,Mahathi G
,,Supply,"Hi! I have a private single bedroom available at One South Market Apartments. The apartment is a 3bed 2bath, and I'm looking to fill one of the single bedrooms (10.5 feet by 10 feet) ASAP for the beginning of November or even mid-October (prorated rent). Rent is $1250. The living space is also really nice and the building has a gym, pool, and is right in downtown, about a 7 minute walk to campus. I've included photos of our living arrangement below, 2 photos of the room, a photo of the bathroom, photos of the common area with the kitchen and living room (plus one of the roommates Ebe), the dog kennel, and the view from the balcony.
Please message me if you’re interested or have any questions!",,https://www.facebook.com/groups/SJSUhousing/permalink/2047457838921375/,2047457838921375,2023-10-13T20:57:36.000Z,0,1,0,,,,pfbid02mt7u1b9CFbFGZNvS5kPfzVbKtJVt1dWQQqcm3rkZwwuUDkvjsYfAmemKCfwNC7TLl,Nitish Doss
,,Supply,"Hi there! I am currently looking for a female to take over the remainder of my lease at The Grad in San Jose for the entire spring 2024 semester (January-July) and the lease ends July 31st.  
-Price (exact per month): $1691.95
- This cost includes base rent ($1629), mitigated risk fee ($12.95), and premium bedroom fee ($50)
- a one-time fee of $60 will be charged your first month to cover utilities
- Premium bedroom (bedroom and bathroom are connected)
- I live with 3 other girls who also have their own private bathrooms and bedrooms
- My roommates are very friendly, sweet, and clean
- Fully furnished room (bed, desk, dresser)
- Fully furnished living space (couch, TV, table)
- All kitchen appliances included (microwave, oven, stove, dishwasher)
- Great amenities (gym, pool, rec room, yoga studio)
- Walking distance from SJSU campus (1 minute)
- Washer and dryer in unit
- Walk-in closet in the room
- D2 floorplan with bedroom D
- Low floor level",,https://www.facebook.com/groups/SJSUhousing/permalink/2047330875600738/,2047330875600738,2023-10-13T16:01:01.000Z,0,6,0,,,,pfbid02CXF7rvW8Ky3uFcmTgMcJ6Ps2ivcwYDebVEsTnrZKfm9USXCc3hv3w948LGqA7WYyl,Claire DePerry
,,Supply,"Private room for rent

The LEX San Jose, California 95134

Hey everyone,

I'm looking for a roommate to occupy the other bedroom of my 2b2b apartment at the the Lex, San Jose, CA 95123. Monthly rent is $3500 and your share will be $1900( including utilities, wifi & water). This is a split bedroom floor plan(rooms are separated by the living room) and is a well-lit, spacious unit. You will have a walk-in closet and your private bathroom plus patio. The swimming pool is in front of the apartment and overall this community is quiet and peaceful!

This apartment is equipped with:
Oven
Dishwasher
Laundry
Refrigerator
Microwave Oven
Air-conditioning
Lamp& bookshelves 
Shoe racks 
Dining table& chairs 
Vanity 

I am looking for someone(preferably working professionals and or students male or female) to move-in around Nov 5th-20th. I am happy to set up a virtual or in-person tour if you're interested.

Looking forward in interviewing candidates ,",,https://www.facebook.com/groups/SJSUhousing/permalink/2046979582302534/,2046979582302534,2023-10-13T04:21:24.000Z,0,5,0,,,,100002033511125,Phạm Nguyễn Đan Thư
,,Unknown,,,https://www.facebook.com/groups/SJSUhousing/permalink/2046696612330831/,2046696612330831,2023-10-01T02:36:42.000Z,0,1,0,,,,pfbid02xUeLcmPvM4Q11b8ausyotGMu4EztWLdAgq3dxeBr83A9BRBtAFj2hnseGsL4aM1yl,Sri Vaishnavi
"San Jose, CA",$950,Supply,,3 beds · 1 bath · House,https://www.facebook.com/groups/SJSUhousing/permalink/2045963592404133/,2045963592404133,2023-10-11T14:26:10.000Z,0,0,0,,,,pfbid022SkZ6FAKhHs6yLHdrgmuGqJo7M1fzPZjm4dapj5cYLZimnB5eRe9NVVbbJpdMAdPl,Noemi Beltran
,,Supply,$1100/month utilities included room to rent a block and a half from SJSU. Send me a message if you are interested!,Room For Rent Down Town San Jose! - rooms & shares - apartment room roommate share rent - craigslist,https://www.facebook.com/groups/SJSUhousing/permalink/2045096685824157/,2045096685824157,2023-10-10T06:36:35.000Z,2,3,0,dmed you!,0,Is this room still available?,pfbid034mdBx5iixbBbx71xc7bvjUvkQv1PwuwU66kRxnAQhgmeG4JsTKmLWLaqmBXLNM4wl,Lyle Kosinski
,,Supply,"Available private bedrooms for Rent. Month to Month or long-term rent. Single female student only. Share bathroom with other two female students. Distance 4.24 miles from San Jose State University.  No pets, no Smoking or any illegal drugs.1.2 Gb Wi-Fi included. Full kitchen access. Cloth Washer and Dryer available in the house. Ample parking on the street and driveway. Close to Library. Available to view and rental on Sunday, October 22.
Rent is $820 + $80 for utilities +$300 security deposit to move in.
If interested, please text me at 408-393-4743 – Bob.",,https://www.facebook.com/groups/SJSUhousing/permalink/2044922712508221/,2044922712508221,2023-10-10T00:10:14.000Z,0,1,0,,,,pfbid034p8uByie9kYkSQkqT11PxPzAcMvSTVKRokhRe9yEAQhvfkGawxBBdeB6khvBwrzql,Bob-Toni Swangnete
,,Supply,"Hi there! I am currently looking for a female to take over the remainder of my lease at The Grad in San Jose for the entire spring 2024 semester (January-July) and the lease ends July 31st.  -Price (exact per month): $1691.95
- This cost includes base rent ($1629), mitigated risk fee ($12.95), and premium bedroom fee ($50)
- a one-time fee of $60 will be charged your first month to cover utilities
- Premium bedroom (bedroom and bathroom are connected)
- I live with 3 other girls who also have their own private bathrooms and bedrooms
- My roommates are very friendly, sweet, and clean
- Fully furnished room (bed, desk, dresser)
- Fully furnished living space (couch, TV, table)
- All kitchen appliances included (microwave, oven, stove, dishwasher)
- Great amenities (gym, pool, rec room, yoga studio)
- Walking distance from SJSU campus (1 minute)
- Washer and dryer in unit
- Walk-in closet in the room
- D2 floorplan with bedroom D",,https://www.facebook.com/groups/SJSUhousing/permalink/2044864495847376/,2044864495847376,2023-10-09T21:19:13.000Z,0,2,0,,,,pfbid02CXF7rvW8Ky3uFcmTgMcJ6Ps2ivcwYDebVEsTnrZKfm9USXCc3hv3w948LGqA7WYyl,Claire DePerry
,,Supply,"Available now: 1 bed 1 bath unit within 3 blocks to Sjsu. 
Ground floor Studio - remodeled 

Pls message below for more details and send pm so I can find you.  Ok to view in person.",,https://www.facebook.com/groups/SJSUhousing/permalink/2044621032538389/,2044621032538389,2023-10-09T12:20:56.000Z,5,1,0,Interested,0,Interested!,pfbid02sfwVhZK59gHsk2UMDFYHLqorkGsfaJMgkEkFufQhoJUsN7KZwX9Dm7diBTXQ2Hool,Eppie Lum
,,Unknown,"Hi, please be patient while waiting on your post to be approved. Do not contact the admins / mods directly to get your stuff posted or get approved to join. This isn’t a full time job and some of the mods are students, as well. Thank you.",,https://www.facebook.com/groups/SJSUhousing/permalink/2044281342572358/,2044281342572358,2023-10-08T22:52:15.000Z,0,8,0,,,,pfbid0emdiC6mVPmWMSXkWGLxP2djDEPPkhfmbi1dSPAAjK6njhqRMyhGLbeiss6fVaGyhl,Stephanie Meza
,,Supply,"Hi there. I am looking for a female roommate to co-sign a new lease for a 2b2b unit in North Park Apartments, San Jose. You will have your own room, bathroom, walk-in closet and attached patio with a great view! 3rd-floor apartment with lots of sunlight! In-unit washer dryer, gym, pool, and various other building amenities included. Rent is $1500. Utilities(electricity and internet) are shared. Move-in date is arnd Oct 26th.(flexible) Please let me know if you are interested. Thanks!",,https://www.facebook.com/groups/SJSUhousing/permalink/2044189475914878/,2044189475914878,2023-10-08T18:56:51.000Z,0,1,0,,,,pfbid02ZeFgnFN7rLeHoqpBxMgUKRi79GBXUrqcbYCvFG4x6eRheXxvPZmd6SFou2ZtFjQxl,Alisha Sh
,,Unknown,,,https://www.facebook.com/groups/SJSUhousing/permalink/2040791759587983/,2040791759587983,2023-10-08T15:15:11.000Z,0,1,0,,,,pfbid02ow3oT4QfQZTxo7DoP1icw5tAFpapEEn5Drpqwa7ahbYzaULkMcFBfmwtn4NabyKMl,Maias Enchiladas
,,Supply,"The Grad San Jose Sublet
88 E San Carlos St, San Jose, CA
 $1,687 / month 

Private room (Bedroom c) on the 17th floor with private bathroom located directly outside bedroom. 

Within 5 minute or less walking distance from SJSU. Fully furnished (full size bed, two dressers, and a desk/chair) with amenities/utilities included:
free gym, pool, jacuzzi, and yoga studio access
wifi
washer/dryer in unit
study rooms
barbecues
and dog park area

Move in time will be January and the lease will be ending July 31st. This means the month of December will be covered by me in addition to the sublet 

Feel free to message me with any questions!

for a virtual tour please visit ",Virtual Tour | The Grad San Jose,https://www.facebook.com/groups/SJSUhousing/permalink/2040791342921358/,2040791342921358,2023-10-08T15:15:11.000Z,0,1,0,,,,pfbid02ow3oT4QfQZTxo7DoP1icw5tAFpapEEn5Drpqwa7ahbYzaULkMcFBfmwtn4NabyKMl,Maias Enchiladas
,,Supply,"I am currently looking for a roommate in a shared room to join me, to sign a lease at almaden avenue for like 650$ in 2b/2b, or else i am eagerly looking for accommodation near Sjsu.",,https://www.facebook.com/groups/SJSUhousing/permalink/2040886019578557/,2040886019578557,2023-10-08T15:14:50.000Z,1,8,0,sent you a dm,,,pfbid0W4Y89zkwXLTAtB8nq8WHRjL4VU1LKX9uGUzwTy4P6quVP7aZkmZCvXBJ1kkEMd87l,Dhruv Shah
,,Supply,"Hello, 
Me and my roommate are looking for someone to takeover our lease by 15th October. The lease ends on 15th May 2024 (can be renewed/extended). It’s a 2bed1bath apartment in Mountain View, CA with the monthly rent of $3191 per month plus utilities. It’s at walking distance from Safeway, Costco and Caltrain station.

The apartment has east facing balcony which means plenty of natural light in the whole apartment. The balcony is pretty spacious with a storage unit. Also, the balcony doesn’t face other buildings/units. It faces the pool so no blockage of sort with respect to view and sunlight. There’s one reserved covered parking spot and bunch of unreserved parking spots in the community. The in unit washer and dryer are full sized and there’s also ac, heater, dishwasher, microwave, induction cooktop and oven. The apartment is in excellent condition. There’s also 24x7 gym. There’s amazon hub, swimming pool and hot tub. 

There’s one more male tenant who is interested and can be your potential roommate.",,https://www.facebook.com/groups/SJSUhousing/permalink/2041932709473888/,2041932709473888,2023-10-08T15:14:37.000Z,0,1,0,,,,pfbid0U29sCJdFAiCQYFF5foD1S4SgxTT6fogS4nM2oFGGnUZe7mhAJ1ckaKA8nCWfgvrAl,Tabassum Nisha
,,Unknown,,This content isn't available right now,https://www.facebook.com/groups/SJSUhousing/permalink/2041129392887553/,2041129392887553,2023-10-08T15:14:37.000Z,0,0,0,,,,pfbid0U29sCJdFAiCQYFF5foD1S4SgxTT6fogS4nM2oFGGnUZe7mhAJ1ckaKA8nCWfgvrAl,Tabassum Nisha
,,Supply,"Hello everyone,
Private/Shared room available in Millcreek Apartments, Milpitas.
440 Dixon Landing Rd, Milpitas, CA 95035
- Looking for immediate joiners.
- 3 bedroom house
- October 2023 to March 2024 (Mostly lease will be extended for one more year)
- Private room rent: $1240, Shared room rent: $620
Message/Call me for more details. Thanks!",,https://www.facebook.com/groups/SJSUhousing/permalink/2043644135969412/,2043644135969412,2023-10-08T15:14:00.000Z,1,0,0,sent you a dm.,,,pfbid02ZBiUkzxtFtPotzHZPCjEHnnxwtDtH9UUXVxydK7DM8p2aquntJ61hAkVNLoodS6wl,Manikanta Reddy Thikkavarapu
,,Supply,"Hello everyone,

Private/Shared room available in Millcreek Apartments, Milpitas.

440 Dixon Landing Rd, Milpitas, CA 95035

- Looking for immediate joiners.

- Fully furnished 3 bedroom house

- October 2023 to March 2024 (Mostly lease will be extended for one more year)
Message me for more details. Thanks!",,https://www.facebook.com/groups/SJSUhousing/permalink/2041421942858298/,2041421942858298,2023-10-08T15:14:00.000Z,0,0,0,,,,pfbid02ZBiUkzxtFtPotzHZPCjEHnnxwtDtH9UUXVxydK7DM8p2aquntJ61hAkVNLoodS6wl,Manikanta Reddy Thikkavarapu
,,Supply,Hi! We're looking for a girl to take over a lease for a private room 2 blocks away from campus starting Nov 1st. Rent is $1100/mo for a private room in a 2bd apartment. Looking for a non-smoking and not too loud roommate. Please reach out to me if you're interested ☺️,,https://www.facebook.com/groups/SJSUhousing/permalink/2043676829299476/,2043676829299476,2023-10-08T00:34:06.000Z,0,14,0,,,,pfbid02Bp577HKzVd5VADjg6hJsFLLsgxUNvQpxpic2TCAEiUQDexRLrwxj16bpFPQiueFbl,Neelima Peddu
,,Supply,"Hi there! I am currently looking for a female to take over the remainder of my lease at The Grad in San Jose for the entire spring 2024 semester (January-July) and the lease ends July 31st.  

-Price (exact per month): $1691.95

- This cost includes base rent ($1629), mitigated risk fee ($12.95), and premium bedroom fee ($50)

- There is a one-time fee of $60 will be charged your first month to cover utilities

- Premium bedroom (bedroom and bathroom are connected)

- I live with 3 other girls who also have their own private bathrooms and bedrooms

- My roommates are very friendly, sweet, and clean

- Fully furnished room (bed, desk, dresser)

- Fully furnished living space (couch, TV, table)

- All kitchen appliances included (microwave, oven, stove, dishwasher)

- Great amenities (gym, pool, rec room, yoga studio)

- Walking distance from SJSU campus (1 minute)

- Washer and dryer in unit

- Walk-in closet in the room
* D2 Floorplan with bedroom D",,https://www.facebook.com/groups/SJSUhousing/permalink/2043599229307236/,2043599229307236,2023-10-07T20:54:25.000Z,0,1,0,,,,pfbid02CXF7rvW8Ky3uFcmTgMcJ6Ps2ivcwYDebVEsTnrZKfm9USXCc3hv3w948LGqA7WYyl,Claire DePerry
,,Unknown,Feel free to send a message!,,https://www.facebook.com/groups/SJSUhousing/permalink/2042076912792801/,2042076912792801,2023-10-07T06:45:53.000Z,3,0,0,Interested and messaged,,,pfbid022SkZ6FAKhHs6yLHdrgmuGqJo7M1fzPZjm4dapj5cYLZimnB5eRe9NVVbbJpdMAdPl,Noemi Beltran
,,Supply,"1 spot available in Avalon at Cahill park, San Jose 

Shared with 2 other people in a bedroom.

Rent: 515 + utilities. 

Address: 754 The Alameda, San Jose, CA, 95126 

Contact: Akshay 6699779258",,https://www.facebook.com/groups/SJSUhousing/permalink/2042672566066569/,2042672566066569,2023-10-06T09:21:12.000Z,0,1,0,,,,pfbid0HfPUxCBvNHqCVEXRH31ikvTxVUUJ6uaf9op6nYb9kb6D4r9iCDbHBXTLFwybHWkkl,Akshay Madiwalar
,,Demand,"Hi everyone! My name is Katie and I’m a 5th year molecular biology major graduating this spring! This might be a bit premature but I’m starting to look for potential roommates to look for houses with! I’m hoping to find 3 people(so 4 of us total) who are looking to move sometime over winter break(Dec-Jan). I have a couple people who are interested already but we are still looking for some people who are fully committed to the idea.  We are trying to find a house or townhouse in the Campbell/Cambrian Park area but are super open to looking elsewhere. I have the sweetest cat, Clive and I already have a fully furnished home so I will be bringing all of my furniture with me! If anyone is interested in moving around then and wants to try and look for places together please hmu 🙂",,https://www.facebook.com/groups/SJSUhousing/permalink/2042522116081614/,2042522116081614,2023-10-06T02:17:36.000Z,0,14,0,,,,pfbid0FrDfK2NxM9FuqEUCb4tyWJWEtsL5KVrYLHdhkcptCw33g2vsW3rLmq2ZHoueKV9vl,Katie Taloff
,,Supply,"Hi there. I am looking for a female roommate to co-sign a new lease for a 2b2b unit in North Park Apartments, San Jose. You will have your own room, bathroom, walk-in closet and attached patio with a great view! 3rd-floor apartment with lots of sunlight! In-unit washer dryer, gym, pool, and various other building amenities included. Rent is $1500. Utilities(electricity and internet) are shared. Move-in date is arnd Oct 26th.(flexible) Please let me know if you are interested. Thanks!",,https://www.facebook.com/groups/SJSUhousing/permalink/2042363869430772/,2042363869430772,2023-10-05T18:49:49.000Z,0,3,0,,,,pfbid02ZeFgnFN7rLeHoqpBxMgUKRi79GBXUrqcbYCvFG4x6eRheXxvPZmd6SFou2ZtFjQxl,Alisha Sh
